Student_ID,Gender,Institution,Level,Course,CGPA,WAEC_Grades,UTME_Score
S26894,Female,UniJos,200,Economics,2.4,6 C's,397
S26895,Female,Uniben,400,Law,2.45,5 A's,310
S26896,Male,UniIlorin,300,Law,2.79,6 B's,
S26897,Female,Uniport,200,Law,4.78,9 C's,356
S26898,Male,UniIbadan,300,Law,3.72,5 D's,308
S26899,Male,UniIbadan,300,Accounting,4.97,8 A's,377
S26900,Male,Uniport,100,Medicine,1.5,9 A's,392
S26901,Female,Unilag,200,Economics,3.38,6 A's,286
S26902,Male,UniIbadan,400,Accounting,4.87,5 D's,266
S26903,Male,UniIlorin,200,Law,2.63,5 C's,189
S26904,Female,UniIlorin,100,Accounting,2.13,8 A's,268
S26905,Male,UniIlorin,400,Accounting,1.72,9 A's,375
S26906,Female,UniIlorin,400,Law,not available,8 A's,213
S26907,Male,Uniport,400,Computer Science,2.63,6 D's,197
S26908,Male,Uniben,100,Medicine,3.15,9 A's,355
S26909,Male,Unilag,300,Law,3.91,,336
S26910,Female,UniJos,100,Accounting,1.92,9 D's,321
S26911,Male,UniIbadan,100,Economics,2.97,8 D's,310
S26912,Male,Uniben,300,Accounting,,5 C's,336
S26913,Male,UniIbadan,200,Economics,3.86,7 C's,374
S26914,Male,Uniport,300,Computer Science,2.47,5 A's,279
S26915,Female,Unilag,200,Law,3.21,6 A's,386
S26916,Female,Uniben,400,Medicine,4.76,,187
S26917,Male,Uniport,200,Medicine,abc,5 B's,306
S26918,Female,Uniben,200,Economics,2.33,8 A's,377
S26919,Female,UniJos,300,Computer Science,3.01,9 B's,374
S26920,Female,UniJos,300,Computer Science,4.44,6 B's,365
S26921,Female,UniIbadan,200,Medicine,2.5,9 D's,246
S26922,Male,UniJos,400,Medicine,4.68,6 B's,255
S26923,Female,UniJos,200,Law,1.14,8 A's,357
S26924,Female,UniJos,400,Law,1.23,7 B's,220
S26925,,UniIbadan,300,Computer Science,2.16,9 B's,348
S26926,Female,Uniport,400,Economics,2.33,6 D's,382
S26927,Female,Unizik,200,Medicine,abc,7 C's,256
S26928,Female,UniIlorin,100,Medicine,2.74,6 B's,
S26929,Male,Uniben,400,Computer Science,1.25,9 A's,329
S26930,Female,Uniben,200,Law,4.95,9 C's,353
S26931,Female,Uniport,300,Computer Science,4.55,6 D's,260
S26932,Female,Uniport,200,Medicine,2.44,7 C's,151
S26933,Male,UniJos,200,Computer Science,4.14,9 D's,NaN
S26934,Female,Unilag,400,Engineering,3.72,9 A's,293
S26935,Male,Uniben,300,Accounting,4.83,7 C's,399
S26936,Male,Unizik,300,Accounting,1.4,6 A's, 
S26937,Female,UniIbadan,100,Accounting,2.94,8 A's,169
S26938,Other,UniIbadan,200,Accounting,4.46,9 D's,259
S26939,Male,UniJos,400,Computer Science,3.87,9 D's,311
S26940,Female,Unizik,400,Accounting,1.69,7 B's,306
S26941,Male,UniIlorin,300,Computer Science,3.68,9 D's,313
S26942,Male,Unilag,300,Accounting,1.77,5 A's,281
S26943,Male,UniIlorin,200,Computer Science,2.83,5 C's,177
S26944,Female,Unilag,400,Economics,2.24,9 D's,184
S26945,Female,Unizik,300,Law,NaN,6 A's,183
S26946,Female,Uniport,400,Computer Science,2.06,,188
S26947,Female,UniIlorin,200,Accounting,1.64,9 A's,171
S26948,Female,UniJos,200,Medicine,3.11,9 A's,abc
S26949,Male,Uniport,100,Economics,4.98,8 B's,
S26950,,UniJos,400,Law,1.57,5 B's,376
S26951,Male,UniJos,100,Computer Science,3.3,9 D's,347
S26952,Male,Uniben,200,Accounting,2.47,9 D's,371
S26953,Male,UniIlorin,200,Computer Science,3.02,9 A's,151
S26954,Female,Uniben,100,Computer Science,not available,9 D's,190
S26955,Male,Uniben,200,Economics,4.18,8 B's,209
S26956,Male,Uniport,100,Accounting,1.05,6 C's,394
S26957,Female,Unilag,100,Accounting,3.05,8 B's,397
S26958,Female,Unilag,400,Law,2.21,8 C's,362
S26959,Female,Uniben,200,Medicine,3.44,9 A's,not available
S26960,Female,Uniport,100,Law,1.53,,366
S26961,Male,Unilag,200,Engineering,4.17,8 A's,303
S26962,Male,UniIlorin,100,Medicine,2.57,6 A's,195
S26963,Male,UniJos,400,Accounting,3.52,5 A's,213
S26964,Male,UniIbadan,100,Engineering,4.33,9 D's,394
S26965,Male,Uniben,400,Computer Science,4.42,6 A's,178
S26966,Other,UniJos,200,Law,4.68,5 D's,391
S26967,Male,UniIbadan,100,Law,4.35,8 C's,399
S26968,Male,UniIbadan,400,Law,5,5 D's,195
S26969,Male,UniJos,300,Engineering,NaN,,202
S26970,Male,UniIbadan,300,Economics,3.42,6 B's,246
S26971,Female,Uniport,100,Medicine,4.46,5 D's,272
S26972,Male,UniIbadan,200,Computer Science,not available,8 D's,172
S26973,Female,Uniben,300,Law,3.74,5 D's,196
S26974,Female,Unizik,100,Medicine,2.19,,311
S26975,Male,Unizik,300,Economics,NaN,5 C's,303
S26976,Female,Uniben,100,Medicine,3.26,6 A's,273
S26977,Male,Uniben,200,Law,2.25,5 C's,186
S26978,Male,Unizik,400,Accounting,4.09,6 B's,188
S26979,Female,Unilag,100,Economics,2.99,9 D's,389
S26980,Female,UniIlorin,200,Medicine,3.66,9 C's,346
S26981,Male,Unizik,400,Medicine,1.93,8 D's,392
S26982,Male,UniIbadan,400,Law,NaN,8 D's,336
S26983,Male,Uniben,300,Engineering,2.6,6 D's,280
S26984,Male,UniIbadan,100,Accounting,3.31,,157
S26985,Male,UniJos,300,Economics,4.63,6 B's,299
S26986,Female,UniIlorin,100,Medicine,4.25,5 A's,338
S26987,Male,UniIbadan,100,Law,4.95,9 D's,246
S26988,Male,UniIlorin,400,Engineering,3.81,,238
S26989,Female,Uniben,200,Engineering,1.53,5 A's,263
S26990,Male,UniJos,300,Engineering,1.16,5 D's,348
S26991,Male,UniJos,100,Computer Science,1.18,5 A's,242
S26992,Female,UniIbadan,200,Accounting,3.02,8 C's,320
S26993,Male,UniJos,400,Computer Science,1.46,9 C's,331
S26994,Male,UniIbadan,100,Medicine,1.59,6 B's,361
S26995,Male,Uniben,200,Medicine,4.5,7 C's,296
S26996,Male,UniIbadan,100,Economics,4.7,8 A's,347
S26997,Female,Unizik,100,Engineering,4.54,6 A's,388
S26998,Male,Unizik,400,Accounting,1.68,5 B's,222
S26999,Female,UniIlorin,400,Economics,4.14,5 B's,155
S27000,Male,Uniben,400,Economics,2,8 D's,387
S27001,Male,Unilag,300,Accounting,2.15,7 C's,207
S27002,Female,Uniben,400,Economics,2.79,9 A's,201
S27003,Female,Uniben,100,Engineering,1.22,8 D's,360
S27004,Female,Uniport,400,Accounting,2.16,6 D's,151
S27005,Male,UniIbadan,200,Medicine,4.76,9 D's,330
S27006,Female,Uniben,400,Computer Science,2.53,6 C's,281
S27007,Male,UniIlorin,100,Medicine,3.94,5 B's,246
S27008,Male,Unilag,400,Law,4.89,5 D's,390
S27009,Female,Unilag,400,Computer Science,abc,8 B's,314
S27010,Male,UniJos,200,Accounting,2.8,7 C's,328
S27011,Male,Uniport,200,Medicine,1.14,9 D's,375
S27012,Male,UniIbadan,300,Accounting, ,7 C's, 
S27013,Female,UniIbadan,400,Medicine,2.33,8 C's,303
S27014,Female,Uniben,300,Economics,1.49,6 D's,NaN
S27015,Male,UniIlorin,400,Law,3.79,7 C's,290
S27016,Female,UniIlorin,300,Medicine,3.79,9 B's,252
S27017,Female,UniJos,400,Accounting,2.9,9 A's,355
S27018,Female,Uniben,200,Law,2.78,8 B's,183
S27019,Female,UniIbadan,100,Medicine,4,9 B's,159
S27020,Female,UniIbadan,200,Engineering,4.72,5 B's,
S27021,Male,UniIbadan,100,Computer Science,2.59,9 C's,254
S27022,Female,Uniport,300,Engineering,3.18,9 A's,not available
S27023,Male,Unilag,400,Law,2.99,,235
S27024,Female,UniIlorin,100,Engineering,1.08,9 B's,
S27025,Male,Uniport,400,Economics,1.4,6 C's,333
S27026,Female,Unizik,100,Engineering,2.48,9 A's,335
S27027,Male,Unizik,400,Accounting,3.85,9 A's,232
S27028,Male,Uniben,300,Law,4.82,5 A's,310
S27029,Male,UniJos,100,Medicine,1.43,7 C's,204
S27030,Female,Unilag,200,Engineering,3.85,6 A's,221
S27031,Male,Unilag,400,Medicine,abc,8 C's,197
S27032,Male,Unilag,300,Economics,4.91,5 A's,316
S27033,Male,UniIbadan,100,Accounting,1.4,5 C's,219
S27034,Male,Unizik,400,Law,4.69,7 B's,302
S27035,Male,UniIlorin,300,Law,2.58,8 B's,330
S27036,Male,Unilag,300,Law,3.91,6 D's,284
S27037,Female,Uniben,200,Engineering,1.62,8 D's,358
S27038,Male,Unilag,300,Economics,3.44,5 D's,166
S27039,Female,Unilag,100,Engineering,3.01,8 A's,NaN
S27040,Female,UniIbadan,300,Law,3.56,5 C's,394
S27041,Female,Unilag,300,Law,1.21,7 B's,193
S27042,Male,Unizik,400,Economics,2.81,5 C's,152
S27043,Female,UniIbadan,100,Law,1.31,9 C's,152
S27044,Male,Uniben,100,Accounting,1.23,8 B's,abc
S27045,,Unilag,300,Accounting, ,9 A's,400
S27046,Male,Uniport,100,Medicine,3.97,9 C's,400
S27047,Female,Uniport,400,Engineering,,5 B's,
S27048,Male,Uniben,300,Accounting,3.47,5 D's,249
S27049,Male,Unilag,300,Medicine,2.93,6 C's,195
S27050,Male,Uniben,100,Accounting,4.15,9 D's,300
S27051,Male,Unilag,100,Law,5,,163
S27052,Other,Uniben,200,Economics,1.13,5 A's,225
S27053,Female,Unizik,200,Medicine,1.93,,366
S27054,Female,Uniport,400,Law,3.75,8 D's,356
S27055,Female,UniIlorin,300,Economics,3.78,5 D's,353
S27056,Male,Uniport,400,Accounting,,5 B's,345
S27057,Male,UniIlorin,200,Computer Science,3.59,5 A's,208
S27058,Male,UniIbadan,200,Computer Science,4.49,8 C's,273
S27059,Male,UniJos,300,Accounting,2.03,9 D's,310
S27060,Female,UniIbadan,200,Computer Science,abc,7 B's,299
S27061,Male,Unilag,400,Accounting,3,6 D's,322
S27062,Male,Uniben,400,Engineering,3.26,9 A's,302
S27063,Male,Uniport,400,Law,4.24,6 C's,330
S27064,Female,Unilag,200,Computer Science,1.78,,250
S27065,,Uniport,100,Economics,3.73,7 C's,391
S27066,Male,Uniport,300,Medicine,4.02,6 D's,249
S27067,Male,UniIlorin,300,Medicine,4.47,9 B's,323
S27068,Male,UniIbadan,200,Computer Science,1.84,5 D's,200
S27069,Female,Unizik,400,Law,3.6,6 B's,174
S27070,Male,UniIlorin,100,Engineering,abc,,266
S27071,Male,Unilag,300,Accounting,2.71,8 A's,293
S27072,Female,UniIlorin,200,Economics,2.09,6 A's,
S27073,Female,UniJos,200,Law,3.69,7 C's,316
S27074,Female,Unilag,100,Accounting,1.57,8 D's,211
S27075,Female,Uniport,300,Computer Science,3.35,9 C's,154
S27076,Female,UniJos,100,Medicine,4.21,8 B's,295
S27077,Female,Unizik,400,Computer Science,1.47,6 C's,355
S27078,Male,Uniben,400,Medicine,4.39,5 A's,262
S27079,Female,Unizik,100,Computer Science,1.24,8 D's,385
S27080,Male,UniIbadan,200,Accounting,not available,8 B's,212
S27081,Male,Unizik,100,Law,3.39,9 B's,356
S27082,Male,UniIlorin,300,Law,,6 D's,262
S27083,Female,UniJos,200,Engineering,4.95,7 B's,376
S27084,Female,Unilag,100,Accounting,2.64,6 A's,320
S27085,Male,Uniport,100,Engineering,1.77,8 D's,279
S27086,Female,Uniport,200,Engineering,2.77,9 D's,180
S27087,Male,Unizik,300,Engineering,3.46,7 C's,381
S27088,Male,Unizik,100,Law,2.08,5 C's,232
S27089,Male,Uniport,200,Engineering,3.87,8 B's,384
S27090,Female,UniIlorin,300,Law,4.15,5 A's,175
S27091,Female,Unilag,100,Economics,4.97,9 A's,191
S27092,Male,Uniben,400,Economics,2.62,,206
S27093,Female,UniJos,200,Accounting,3.91,7 C's,271
S27094,Female,Uniben,100,Medicine,3.47,5 B's,256
S27095,Male,Uniport,400,Economics,4.07,5 A's,239
S27096,Female,UniIbadan,200,Medicine,3.16,6 C's,350
S27097,Male,UniIbadan,300,Accounting,4.52,6 C's,261
S27098,Male,UniIlorin,300,Accounting,abc,8 A's,353
S27099,Male,Uniben,400,Accounting,1.26,6 A's,289
S27100,Female,Uniben,100,Computer Science,1.18,8 D's,367
S27101,Female,Uniben,400,Law,4.08,9 B's,222
S27102,Male,Unilag,400,Engineering,4.87,7 B's,293
S27103,Female,UniJos,200,Medicine,3.94,6 C's,200
S27104,Female,Unilag,400,Medicine,3.99,5 C's,333
S27105,Female,UniIbadan,100,Engineering,,7 B's,160
S27106,Female,UniIbadan,300,Medicine,4.08,5 C's,244
S27107,Male,UniIbadan,300,Engineering,NaN,5 A's,268
S27108,Male,Unizik,100,Computer Science,2.07,6 C's,387
S27109,Female,UniIlorin,200,Medicine,2.88,5 C's,331
S27110,Female,Uniben,400,Law,4.15,8 D's,206
S27111,Female,Uniport,100,Medicine,3.86,5 C's,199
S27112,Female,UniIbadan,400,Economics,1.11,6 D's,306
S27113,Female,Uniport,300,Law,1.51,6 A's,322
S27114,Female,UniIlorin,200,Medicine,2.87,7 C's,abc
S27115,Male,Unizik,300,Computer Science,1.15,6 D's,152
S27116,Female,UniJos,200,Engineering,4.51,5 C's,226
S27117,Other,UniIlorin,200,Accounting,4.2,5 C's,296
S27118,Female,Unilag,100,Medicine,1.18,7 B's,223
S27119,Female,Uniben,100,Computer Science,3.8,8 D's,171
S27120,Female,Unilag,100,Accounting,1.91,7 B's,314
S27121,Male,UniJos,200,Law,1.92,8 D's,363
S27122,Male,Unizik,400,Accounting,3.56,9 A's,360
S27123,Female,UniJos,400,Accounting,2.71,6 B's,304
S27124,Female,Uniben,100,Medicine,1.54,5 D's,233
S27125,Male,UniJos,200,Economics,1.2,5 C's,399
S27126,Male,UniJos,300,Medicine,3.86,6 A's,225
S27127,Male,UniIlorin,200,Engineering,1.9,6 C's,392
S27128,,Uniben,200,Accounting,2.26,6 C's,160
S27129,Male,Uniport,100,Law,NaN,6 B's,153
S27130,Female,Uniport,100,Law,1.19,6 B's,317
S27131,Female,Unilag,200,Medicine,1.85,6 C's,abc
S27132,Female,UniIlorin,400,Economics,,7 B's,291
S27133,Female,Unizik,400,Law,3.76,8 B's,326
S27134,Male,Uniport,400,Law,2.01,8 D's,286
S27135,Female,Unizik,300,Medicine,4.19,9 A's,161
S27136,Female,UniJos,400,Engineering,2.62,6 B's,384
S27137,Female,Unilag,400,Medicine,1.21,8 D's,306
S27138,Male,UniIbadan,400,Medicine,2.64,5 B's,174
S27139,Female,Unizik,400,Engineering,3.09,9 D's,245
S27140,Male,UniIbadan,300,Economics,4.41,9 A's,387
S27141,Male,UniIbadan,200,Accounting,3.16,5 A's,348
S27142,Female,Unizik,400,Law,4.75,9 B's,not available
S27143,Female,UniIbadan,100,Medicine,NaN,5 A's,264
S27144,Male,Unizik,200,Engineering,abc,5 B's,233
S27145,Female,UniIlorin,400,Law,3.64,7 C's,380
S27146,Female,Unizik,200,Economics,1.11,9 A's,166
S27147,Male,Uniport,200,Law,1.91,6 C's,246
S27148,Female,UniJos,200,Economics,3.87,9 D's,252
S27149,Male,Unizik,200,Computer Science,1.05,5 C's,189
S27150,Male,UniJos,200,Law,4.44,9 C's,343
S27151,Male,Uniben,400,Accounting,1.61,8 A's,197
S27152,Female,UniJos,200,Accounting,4.15,8 B's,398
S27153,Male,UniIbadan,400,Engineering,2.25,6 A's, 
S27154,Male,Unilag,200,Medicine,2.86,9 B's,325
S27155,Female,UniIlorin,300,Engineering,3.83,5 B's,245
S27156,Female,Uniben,300,Computer Science,2.67,8 A's,377
S27157,Female,UniIlorin,200,Medicine,2.65,5 A's,373
S27158,Female,Uniport,100,Accounting,4.6,8 B's,239
S27159,Female,UniIbadan,100,Law,2.63,8 D's,158
S27160,Female,Unizik,100,Computer Science,4.64,5 A's,270
S27161,Male,UniIbadan,100,Accounting,3.95,8 B's,371
S27162,Female,Uniport,400,Law,4.02,5 A's,209
S27163,Male,UniIbadan,200,Engineering,4.17,7 B's,200
S27164,Male,Uniben,200,Computer Science,3.97,5 D's,NaN
S27165,Female,UniIbadan,200,Computer Science,1.7,8 A's,157
S27166,Female,UniIlorin,100,Computer Science,1.69,8 A's,384
S27167,Male,Uniben,200,Computer Science,4.99,6 B's,
S27168,Male,UniIlorin,100,Computer Science,4.98,8 A's,301
S27169,Male,UniIlorin,100,Medicine,3.49,8 B's,308
S27170,Other,Unizik,100,Computer Science,3.7,8 C's,NaN
S27171,Female,Unilag,400,Computer Science,3.41,6 A's,242
S27172,Female,UniJos,200,Medicine,2.97,9 A's,218
S27173,Male,UniJos,100,Accounting,1.86,7 C's,225
S27174,Male,Unilag,200,Accounting,1.76,9 B's,abc
S27175,Female,UniIbadan,400,Accounting,4.88,,208
S27176,Female,UniIbadan,400,Engineering,2.87,8 C's,212
S27177,Female,Uniport,100,Computer Science,4.27,6 D's,295
S27178,Male,Unizik,400,Engineering,4.64,8 A's,221
S27179,Male,Uniben,200,Computer Science,2.24,7 C's,228
S27180,Female,Uniben,100,Law,1.06,9 B's,238
S27181,Female,Unizik,200,Computer Science,1,5 D's,249
S27182,,Uniben,400,Economics,2.96,5 C's,251
S27183,Female,Unilag,300,Economics,3.23,5 C's,296
S27184,Male,UniIbadan,400,Economics,2.65,7 B's,292
S27185,Male,UniIlorin,400,Medicine,4.8,7 C's,254
S27186,Female,Uniport,200,Engineering,1.8,8 A's,304
S27187,Female,Unizik,100,Medicine,1.72,5 C's,abc
S27188,Female,Unizik,200,Accounting,1.14,6 B's,321
S27189,Female,UniJos,400,Law,1.04,6 D's,249
S27190,Male,Uniport,200,Computer Science,3.92,5 A's,303
S27191,Female,Uniport,300,Accounting,1.72,5 C's,152
S27192,Female,UniIbadan,100,Engineering,4.22,7 C's,268
S27193,Male,Uniben,200,Computer Science,2.29,7 B's,388
S27194,Male,Uniben,100,Law,4.92,8 A's,254
S27195,Female,Uniben,200,Economics,NaN,6 A's,227
S27196,Female,Uniben,200,Accounting,1.41,8 A's,abc
S27197,Female,Uniben,400,Accounting,4.76,8 C's,277
S27198,Female,Uniben,300,Law,1.7,7 B's,152
S27199,Female,Unizik,400,Computer Science,2.89,9 C's,384
S27200,Female,Uniben,100,Computer Science,2.66,6 D's,379
S27201,Female,Uniport,400,Accounting,4.53,8 A's,208
S27202,Female,Unilag,400,Medicine,1.19,6 D's,370
S27203,Female,Unilag,300,Engineering,1.28,5 C's,240
S27204,Male,UniIlorin,200,Computer Science,3.02,5 C's,380
S27205,Male,UniIlorin,100,Economics,4.63,7 B's,353
S27206,Male,UniIlorin,100,Computer Science,4.61,5 D's,198
S27207,Male,UniIlorin,200,Economics,abc,,317
S27208,Male,Unilag,400,Engineering, ,8 A's,215
S27209,Female,Unizik,200,Law,,8 B's,355
S27210,Female,UniIbadan,400,Accounting,4.73,9 A's,241
S27211,Female,Uniport,100,Law,3.17,9 D's,183
S27212,Female,Uniben,400,Accounting,not available,6 D's,214
S27213,Female,Unizik,200,Medicine,3.2,8 A's,151
S27214,Female,UniIlorin,200,Computer Science,2.67,9 D's,347
S27215,Male,UniJos,300,Engineering,1.24,8 B's,358
S27216,Female,UniJos,200,Computer Science,3.76,6 D's,NaN
S27217,Male,UniIlorin,100,Engineering,4.01,6 D's,376
S27218,,Uniport,300,Medicine,abc,8 A's,262
S27219,Male,Uniport,400,Medicine,not available,6 A's,185
S27220,Male,UniIbadan,400,Medicine, ,6 D's,abc
S27221,Male,UniIbadan,200,Computer Science,3.89,7 B's,222
S27222,Male,Uniport,300,Computer Science,4.58,9 B's,384
S27223,Male,UniJos,100,Law,1.73,5 C's,193
S27224,Female,Uniport,200,Engineering,4.55,,205
S27225,Male,Uniben,300,Medicine,3.69,6 B's,197
S27226,Male,Unizik,200,Computer Science,1.42,9 D's,291
S27227,Female,UniJos,400,Law,1.99,9 C's,281
S27228,Male,UniIbadan,100,Law, ,6 D's,287
S27229,Male,UniIlorin,200,Law,1.2,6 C's,380
S27230,Male,Uniport,200,Accounting,3.65,8 D's,189
S27231,Female,UniIbadan,200,Medicine,3.92,6 D's,215
S27232,Male,UniIlorin,200,Computer Science,2.11,6 C's,159
S27233,Female,Uniport,200,Engineering,1.51,5 C's,357
S27234,Other,Uniben,300,Economics,3.67,5 B's,293
S27235,Female,UniIbadan,100,Computer Science,2.11,6 C's,159
S27236,,Unilag,300,Computer Science,1.93,,396
S27237,,Unilag,200,Medicine,2.62,8 C's,249
S27238,Male,UniIbadan,300,Engineering,1.9,5 B's,340
S27239,Male,UniIlorin,200,Law,2.19,9 D's,195
S27240,Female,Unizik,200,Engineering,,7 C's,300
S27241,Male,Unilag,300,Medicine,4.58,9 C's,205
S27242,Male,UniIlorin,400,Computer Science,3.81,9 A's,322
S27243,Female,UniIbadan,200,Engineering,4.53,8 D's,311
S27244,Male,Unilag,300,Computer Science,3.86,,334
S27245,Female,UniIlorin,200,Accounting,4.28,7 C's,295
S27246,Male,Unizik,200,Medicine,3.98,6 C's,385
S27247,Female,Unilag,300,Computer Science,2.95,8 A's,315
S27248,Female,Unizik,300,Computer Science,3.59,6 A's,207
S27249,Female,Uniben,400,Engineering,2.86,9 D's,366
S27250,Female,Uniben,400,Computer Science,3.98,,219
S27251,Female,UniJos,300,Computer Science,NaN,5 C's,239
S27252,Male,Uniport,100,Computer Science,1.79,5 A's,291
S27253,Male,UniJos,200,Economics,2.24,6 D's,279
S27254,Male,Unilag,400,Economics,3.5,8 A's,305
S27255,Female,UniIbadan,300,Engineering,2.87,5 C's,186
S27256,Female,Uniport,400,Medicine,3.31,6 A's,301
S27257,Male,Uniport,300,Computer Science,2.26,8 D's,184
S27258,Female,UniIlorin,400,Engineering,2.98,9 C's,
S27259,Male,Unilag,200,Law,3.48,5 B's,318
S27260,Male,UniJos,100,Accounting,4.7,6 C's,231
S27261,Female,Uniport,200,Accounting,2.72,6 A's,188
S27262,Female,UniJos,300,Accounting,4.05,6 C's,352
S27263,Male,Uniben,300,Law,4.88,5 B's,398
S27264,Female,UniJos,200,Medicine,3.73,6 B's,186
S27265,Male,UniIlorin,200,Engineering,1.75,6 B's,164
S27266,Female,UniIlorin,400,Engineering, ,9 D's,178
S27267,Male,Unizik,300,Law,1.96,5 A's,213
S27268,Male,UniIlorin,200,Law,1.82,9 A's,257
S27269,Other,Uniben,400,Economics,NaN,6 A's,172
S27270,Female,Uniben,200,Medicine,4.2,8 C's,233
S27271,Female,Unilag,400,Medicine, ,6 A's,
S27272,Male,UniIbadan,400,Law,1.74,8 A's,382
S27273,Male,Uniport,200,Computer Science,2.92,9 B's,190
S27274,Female,Uniben,100,Computer Science,2.53,9 B's,303
S27275,Female,UniIlorin,300,Engineering,1.77,9 A's,179
S27276,Male,Uniport,400,Computer Science,3.67,5 A's,283
S27277,Female,Uniben,200,Law,2.07,7 C's,293
S27278,Male,UniIlorin,200,Engineering,1.08,7 C's,260
S27279,Female,Unizik,200,Economics,2.77,7 B's,320
S27280,Female,Uniport,400,Engineering,4.26,6 B's,168
S27281,Male,UniIbadan,400,Economics,1.44,5 D's,220
S27282,Female,Unilag,100,Economics,not available,9 C's,282
S27283,Male,UniJos,200,Economics,1.92,8 C's,398
S27284,Male,Unilag,400,Accounting,1.6,8 A's,260
S27285,Female,Unilag,300,Accounting,3.3,6 B's,208
S27286,Female,Unizik,200,Law,1.44,6 D's,159
S27287,Female,Unizik,400,Economics,2.23,5 D's,
S27288,Female,UniJos,300,Engineering,3.09,6 B's,282
S27289,Female,Uniben,400,Computer Science, ,9 C's,373
S27290,,Unizik,200,Computer Science,3.64,6 B's, 
S27291,Male,Uniport,100,Accounting,3.68,9 A's,226
S27292,Female,Uniben,100,Law,abc,5 D's,231
S27293,Male,Uniben,200,Medicine,not available,6 A's,371
S27294,Male,Uniport,200,Accounting,3.98,6 C's,
S27295,,Uniport,400,Accounting,1.95,9 C's,310
S27296,Female,Unizik,300,Computer Science,,9 D's,226
S27297,Female,Uniport,300,Economics,2.59,,382
S27298,Male,Unizik,100,Economics,2.04,8 D's,248
S27299,Female,UniIlorin,300,Accounting,3.89,6 B's,226
S27300,Female,Uniport,400,Accounting,2.41,7 C's,363
S27301,Female,UniIlorin,100,Computer Science,2.84,5 B's,151
S27302,Male,UniIlorin,100,Computer Science,3.86,8 C's,325
S27303,Female,UniIbadan,200,Accounting,2.9,8 A's,394
S27304,Male,Uniben,400,Accounting,3.61,8 B's,240
S27305,Male,UniIbadan,100,Engineering,3.83,8 D's,238
S27306,Female,UniIbadan,400,Computer Science,2.68,5 A's,245
S27307,Male,Uniport,300,Engineering,4.83,5 C's,156
S27308,Male,Uniport,100,Economics,3.7,6 A's,NaN
S27309,Male,Uniben,100,Engineering,abc,9 C's,161
S27310,Female,UniIlorin,200,Law,2.56,8 C's,395
S27311,Female,Unilag,300,Economics,4.43,9 C's,378
S27312,Male,Unilag,100,Computer Science,4.52,5 D's,336
S27313,Male,Uniben,200,Law,3.31,5 A's,171
S27314,Male,UniJos,100,Accounting,4.25,9 C's,394
S27315,Male,Uniport,400,Law,3.94,5 C's,312
S27316,Female,Unizik,400,Accounting,2.77,5 B's,379
S27317,Female,UniIlorin,200,Computer Science,3.71,9 D's,368
S27318,Male,Unilag,100,Law,4.42,9 C's,339
S27319,Female,UniIlorin,100,Accounting,3.38,8 D's,331
S27320,Female,UniIlorin,100,Medicine,3.58,6 A's,271
S27321,Male,UniJos,300,Computer Science,2.63,,193
S27322,Male,Uniben,400,Accounting,1.01,5 A's,189
S27323,Female,UniIlorin,100,Economics,3.12,7 C's,374
S27324,Male,Unilag,300,Medicine,1.23,6 B's,354
S27325,Female,Uniben,200,Accounting,not available,7 B's,251
S27326,Male,UniJos,400,Law,2.29,8 C's,240
